Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type,Year
534,7/12/2012 21:42,7/12/2012 21:51,31205,21st & I St NW,31230,Metro Center / 12th & G St NW,W01347,Member,2012
1497,7/12/2012 21:43,7/12/2012 22:08,31203,14th & Rhode Island Ave NW,31116,California St & Florida Ave NW,W20114,Casual,2012
445,7/12/2012 22:05,7/12/2012 22:13,31229,New Hampshire Ave & T St NW,31111,10th & U St NW,W20125,Member,2012
383,7/12/2012 22:09,7/12/2012 22:15,31214,17th & Corcoran St NW,31241,Thomas Circle,W20001,Member,2012
1370,7/12/2012 22:24,7/12/2012 22:47,31235,19th St & Constitution Ave NW,31230,Metro Center / 12th & G St NW,W00905,Casual,2012
574,7/12/2012 22:28,7/12/2012 22:38,31600,5th & K St NW,31614,11th & H St NE,W01387,Member,2012
651,7/12/2012 22:49,7/12/2012 22:59,31217,USDA / 12th & Independence Ave SW,31222,New York Ave & 15th St NW,W01158,Member,2012
1110,7/12/2012 22:53,7/12/2012 23:12,31203,14th & Rhode Island Ave NW,31106,Calvert & Biltmore St NW,W00126,Member,2012
4281,7/12/2012 22:56,7/13/2012 0:07,31216,14th St & New York Ave NW,31216,14th St & New York Ave NW,W20126,Casual,2012
1365,7/13/2012 0:05,7/13/2012 0:28,31106,Calvert & Biltmore St NW,31244,4th & E St SW,W00439,Member,2012
875,7/13/2012 0:06,7/13/2012 0:20,31101,14th & V St NW,31506,1st & Rhode Island Ave NW,W00253,Member,2012
584,7/13/2012 0:09,7/13/2012 0:19,31116,California St & Florida Ave NW,31245,7th & R St NW / Shaw Library,W01152,Member,2012
943,7/13/2012 0:57,7/13/2012 1:12,31221,18th & M St NW,31014,Lynn & 19th St North,W00806,Member,2012
716,7/13/2012 1:02,7/13/2012 1:14,31228,8th & H St NW,31612,D St & Maryland Ave NE,W00218,Member,2012
1430,7/13/2012 6:18,7/13/2012 6:42,31623,Columbus Circle / Union Station,31220,US Dept of State / Virginia Ave & 21st St NW,W00083,Member,2012
265,7/13/2012 6:53,7/13/2012 6:58,31201,15th & P St NW,31229,New Hampshire Ave & T St NW,W01331,Member,2012
622,7/13/2012 7:13,7/13/2012 7:23,31612,D St & Maryland Ave NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01284,Member,2012
275,7/13/2012 7:15,7/13/2012 7:19,31618,4th & East Capitol St NE,31625,3rd & G St SE,W01116,Member,2012
676,7/13/2012 7:18,7/13/2012 7:29,31110,20th St & Florida Ave NW,31111,10th & U St NW,W01456,Member,2012
218,7/13/2012 7:38,7/13/2012 7:42,31503,Florida Ave & R St NW,31245,7th & R St NW / Shaw Library,W00871,Member,2012
799,7/13/2012 8:04,7/13/2012 8:17,31624,North Capitol St & F St NW,31235,19th St & Constitution Ave NW,W00559,Member,2012
882,7/13/2012 8:05,7/13/2012 8:20,31624,North Capitol St & F St NW,31233,17th & K St NW / Farragut Square,W01220,Member,2012
898,7/13/2012 8:16,7/13/2012 8:31,31622,13th & D St NE,31217,USDA / 12th & Independence Ave SW,W00072,Member,2012
553,7/13/2012 8:25,7/13/2012 8:34,31212,21st & M St NW,31232,7th & F St NW / National Portrait Gallery,W01313,Member,2012
633,7/13/2012 8:30,7/13/2012 8:41,31246,M St & Pennsylvania Ave NW,31212,21st & M St NW,W00034,Casual,2012
193,7/13/2012 8:35,7/13/2012 8:39,31002,20th & Crystal Dr,31009,27th & Crystal Dr,W00348,Casual,2012
77,7/13/2012 8:55,7/13/2012 8:57,31255,24th & N St NW,31255,24th & N St NW,W00138,Member,2012
831,7/13/2012 8:58,7/13/2012 9:12,31505,Eckington Pl & Q St NE,31201,15th & P St NW,W01298,Member,2012
244,7/13/2012 9:04,7/13/2012 9:08,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W00095,Member,2012
1102,7/13/2012 9:16,7/13/2012 9:34,31115,Columbia Rd & Georgia Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W01064,Member,2012
528,7/13/2012 9:25,7/13/2012 9:34,31104,Adams Mill & Columbia Rd NW,31602,Park Rd & Holmead Pl NW,W00710,Member,2012
1521,7/13/2012 9:50,7/13/2012 10:16,31243,4th & C St SW,31247,Jefferson Dr & 14th St SW,W01147,Casual,2012
339,7/13/2012 9:52,7/13/2012 9:58,31619,Lincoln Park / 13th & East Capitol St NE ,31623,Columbus Circle / Union Station,W00947,Member,2012
414,7/13/2012 9:54,7/13/2012 10:01,31302,Wisconsin Ave & Newark St NW,31301,Ward Circle / American University,W00547,Member,2012
1436,7/13/2012 10:03,7/13/2012 10:27,31606,Potomac & Pennsylvania Ave SE,31247,Jefferson Dr & 14th St SW,W01348,Casual,2012
390,7/13/2012 10:14,7/13/2012 10:21,31110,20th St & Florida Ave NW,31237,25th St & Pennsylvania Ave NW,W01112,Member,2012
497,7/13/2012 10:22,7/13/2012 10:30,31205,21st & I St NW,31241,Thomas Circle,W01431,Member,2012
521,7/13/2012 10:56,7/13/2012 11:04,31241,Thomas Circle,31205,21st & I St NW,W01266,Member,2012
904,7/13/2012 11:00,7/13/2012 11:15,31244,4th & E St SW,31209,1st & N St  SE,W01055,Member,2012
1219,7/13/2012 11:18,7/13/2012 11:38,31603,1st & M St NE,31246,M St & Pennsylvania Ave NW,W01305,Member,2012
547,7/13/2012 11:22,7/13/2012 11:31,31610,Eastern Market / 7th & North Carolina Ave SE,31208,M St & New Jersey Ave SE,W01037,Member,2012
1388,7/13/2012 11:30,7/13/2012 11:53,31624,North Capitol St & F St NW,31212,21st & M St NW,W00219,Member,2012
461,7/13/2012 11:36,7/13/2012 11:44,31242,18th St & Pennsylvania Ave NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W00666,Member,2012
246,7/13/2012 11:39,7/13/2012 11:43,31206,19th & E Street NW,31100,19th St & Pennsylvania Ave NW,W01500,Member,2012
343,7/13/2012 11:40,7/13/2012 11:46,31252,21st St & Pennsylvania Ave NW,31224,19th & L St NW,W00946,Casual,2012
1148,7/13/2012 11:47,7/13/2012 12:07,31112,Harvard St & Adams Mill Rd NW,31225,C & O Canal & Wisconsin Ave NW,W00736,Member,2012
1510,7/13/2012 11:49,7/13/2012 12:14,31231,14th & D St NW / Ronald Reagan Building,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W01083,Member,2012
986,7/13/2012 11:49,7/13/2012 12:05,31230,Metro Center / 12th & G St NW,31221,18th & M St NW,W00450,Member,2012
134,7/13/2012 12:13,7/13/2012 12:16,31208,M St & New Jersey Ave SE,31209,1st & N St  SE,W00622,Member,2012
811,7/13/2012 12:18,7/13/2012 12:31,31227,13th St & New York Ave NW,31214,17th & Corcoran St NW,W01481,Member,2012
944,7/13/2012 12:21,7/13/2012 12:37,31216,14th St & New York Ave NW,31217,USDA / 12th & Independence Ave SW,W01147,Casual,2012
291,7/13/2012 12:30,7/13/2012 12:35,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W00405,Casual,2012
159,7/13/2012 12:46,7/13/2012 12:49,31205,21st & I St NW,31242,18th St & Pennsylvania Ave NW,W01400,Member,2012
399,7/13/2012 12:53,7/13/2012 12:59,31212,21st & M St NW,31214,17th & Corcoran St NW,W01016,Member,2012
456,7/13/2012 12:59,7/13/2012 13:06,31244,4th & E St SW,31620,5th & F St NW,W20098,Member,2012
291,7/13/2012 13:00,7/13/2012 13:05,31204,20th & E St NW,31205,21st & I St NW,W01413,Member,2012
2947,7/13/2012 13:06,7/13/2012 13:55,31206,19th & E Street NW,31247,Jefferson Dr & 14th St SW,W00478,Casual,2012
263,7/13/2012 13:22,7/13/2012 13:26,31213,17th & K St NW,31212,21st & M St NW,W01248,Member,2012
513,7/13/2012 13:25,7/13/2012 13:34,31238,14th & G St NW,31217,USDA / 12th & Independence Ave SW,W01498,Member,2012
766,7/13/2012 13:29,7/13/2012 13:42,31243,4th & C St SW,31605,3rd & D St SE,W20108,Casual,2012
184,7/13/2012 13:33,7/13/2012 13:36,31105,14th & Harvard St NW,31101,14th & V St NW,W00592,Member,2012
1867,7/13/2012 13:41,7/13/2012 14:12,31307,3000 Connecticut Ave NW / National Zoo,31252,21st St & Pennsylvania Ave NW,W01034,Member,2012
5292,7/13/2012 13:46,7/13/2012 15:14,31225,C & O Canal & Wisconsin Ave NW,31225,C & O Canal & Wisconsin Ave NW,W20140,Casual,2012
769,7/13/2012 13:53,7/13/2012 14:06,31201,15th & P St NW,31232,7th & F St NW / National Portrait Gallery,W01160,Member,2012
455,7/13/2012 14:08,7/13/2012 14:15,31213,17th & K St NW,31205,21st & I St NW,W01141,Casual,2012
435,7/13/2012 14:11,7/13/2012 14:19,31024,Virginia Square Metro / N Monroe St & 9th St N,31021,Clarendon Blvd & N Fillmore St,W01226,Member,2012
509,7/13/2012 14:26,7/13/2012 14:35,31106,Calvert & Biltmore St NW,31106,Calvert & Biltmore St NW,W00477,Casual,2012
462,7/13/2012 14:28,7/13/2012 14:36,31216,14th St & New York Ave NW,31205,21st & I St NW,W01151,Member,2012
494,7/13/2012 14:31,7/13/2012 14:39,31243,4th & C St SW,31623,Columbus Circle / Union Station,W00826,Member,2012
775,7/13/2012 14:44,7/13/2012 14:57,31205,21st & I St NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W01261,Member,2012
1690,7/13/2012 14:51,7/13/2012 15:19,31216,14th St & New York Ave NW,31014,Lynn & 19th St North,W00397,Member,2012
353,7/13/2012 15:13,7/13/2012 15:19,31202,14th & R St NW,31200,Massachusetts Ave & Dupont Circle NW,W01141,Member,2012
518,7/13/2012 15:27,7/13/2012 15:35,31623,Columbus Circle / Union Station,31611,13th & H St NE,W01436,Member,2012
1236,7/13/2012 15:27,7/13/2012 15:48,31216,14th St & New York Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W00218,Casual,2012
1092,7/13/2012 15:38,7/13/2012 15:57,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31205,21st & I St NW,W00006,Casual,2012
1592,7/13/2012 15:42,7/13/2012 16:09,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31232,7th & F St NW / National Portrait Gallery,W00452,Casual,2012
485,7/13/2012 16:03,7/13/2012 16:11,31230,Metro Center / 12th & G St NW,31624,North Capitol St & F St NW,W01062,Member,2012
1247,7/13/2012 16:03,7/13/2012 16:24,31230,Metro Center / 12th & G St NW,31234,20th & O St NW / Dupont South,W01337,Member,2012
180,7/13/2012 16:08,7/13/2012 16:11,31106,Calvert & Biltmore St NW,31104,Adams Mill & Columbia Rd NW,W00616,Member,2012
603,7/13/2012 16:10,7/13/2012 16:20,31256,10th & E St NW,31244,4th & E St SW,W01346,Member,2012
1441,7/13/2012 16:19,7/13/2012 16:43,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31603,1st & M St NE,W20157,Member,2012
396,7/13/2012 16:23,7/13/2012 16:30,31238,14th & G St NW,31203,14th & Rhode Island Ave NW,W01233,Member,2012
452,7/13/2012 16:42,7/13/2012 16:49,31244,4th & E St SW,31605,3rd & D St SE,W01060,Member,2012
8340,7/13/2012 16:42,7/13/2012 19:01,31221,18th & M St NW,31232,7th & F St NW / National Portrait Gallery,W00138,Casual,2012
866,7/13/2012 16:46,7/13/2012 17:01,31242,18th St & Pennsylvania Ave NW,31621,4th & D St NW / Judiciary Square,W01311,Member,2012
1020,7/13/2012 16:57,7/13/2012 17:14,31256,10th & E St NW,31247,Jefferson Dr & 14th St SW,W01167,Casual,2012
797,7/13/2012 17:01,7/13/2012 17:14,31222,New York Ave & 15th St NW,31243,4th & C St SW,W01168,Member,2012
1107,7/13/2012 17:10,7/13/2012 17:28,31623,Columbus Circle / Union Station,31208,M St & New Jersey Ave SE,W01453,Member,2012
11871,7/13/2012 17:20,7/13/2012 20:38,31247,Jefferson Dr & 14th St SW,31200,Massachusetts Ave & Dupont Circle NW,W20007,Casual,2012
203,7/13/2012 17:21,7/13/2012 17:25,31602,Park Rd & Holmead Pl NW,31107,Lamont & Mt Pleasant NW,W00742,Member,2012
944,7/13/2012 17:23,7/13/2012 17:38,31221,18th & M St NW,31503,Florida Ave & R St NW,W01254,Member,2012
896,7/13/2012 17:25,7/13/2012 17:40,31244,4th & E St SW,31621,4th & D St NW / Judiciary Square,W00519,Member,2012
1091,7/13/2012 17:32,7/13/2012 17:50,31623,Columbus Circle / Union Station,31203,14th & Rhode Island Ave NW,W00748,Member,2012
395,7/13/2012 17:37,7/13/2012 17:44,31606,Potomac & Pennsylvania Ave SE,31619,Lincoln Park / 13th & East Capitol St NE ,W01128,Member,2012
12932,7/13/2012 17:39,7/13/2012 21:14,31624,North Capitol St & F St NW,31624,North Capitol St & F St NW,W00829,Casual,2012
915,7/13/2012 17:48,7/13/2012 18:04,31402,14th St Heights / 14th & Crittenden St NW,31105,14th & Harvard St NW,W00530,Member,2012
1049,7/13/2012 17:54,7/13/2012 18:11,31624,North Capitol St & F St NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00156,Member,2012
354,7/13/2012 17:56,7/13/2012 18:02,31610,Eastern Market / 7th & North Carolina Ave SE,31626,15th St & Massachusetts Ave SE,W20100,Member,2012
159,7/13/2012 17:57,7/13/2012 18:00,31201,15th & P St NW,31214,17th & Corcoran St NW,W00633,Member,2012
367,7/13/2012 18:03,7/13/2012 18:10,31202,14th & R St NW,31229,New Hampshire Ave & T St NW,W00117,Member,2012
1848,7/13/2012 18:04,7/13/2012 18:35,31238,14th & G St NW,31232,7th & F St NW / National Portrait Gallery,W01487,Member,2012
371,7/13/2012 18:08,7/13/2012 18:14,31023,Fairfax Dr & Wilson Blvd,31028,N Veitch & Key Blvd,W00172,Member,2012
831,7/13/2012 18:16,7/13/2012 18:30,31106,Calvert & Biltmore St NW,31602,Park Rd & Holmead Pl NW,W20003,Member,2012
2113,7/13/2012 18:29,7/13/2012 19:04,31209,1st & N St  SE,31209,1st & N St  SE,W00622,Member,2012
1357,7/13/2012 18:40,7/13/2012 19:02,31243,4th & C St SW,31103,16th & Harvard St NW,W00814,Member,2012
1597,7/13/2012 18:42,7/13/2012 19:09,31230,Metro Center / 12th & G St NW,31304,36th & Calvert St NW / Glover Park,W00970,Member,2012
677,7/13/2012 18:45,7/13/2012 18:57,31017,Wilson Blvd & N Uhle St,31035,N Quincy St & Glebe Rd,W01323,Member,2012
188,7/13/2012 18:50,7/13/2012 18:53,31212,21st & M St NW,31234,20th & O St NW / Dupont South,W00731,Member,2012
3673,7/13/2012 18:54,7/13/2012 19:55,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31027,Key Blvd & N Quinn St,W00921,Member,2012
496,7/13/2012 18:55,7/13/2012 19:03,31618,4th & East Capitol St NE,31611,13th & H St NE,W00822,Member,2012
689,7/13/2012 19:05,7/13/2012 19:16,31209,1st & N St  SE,31609,Maine Ave & 7th St SW,W00903,Member,2012
930,7/13/2012 19:16,7/13/2012 19:32,31228,8th & H St NW,31246,M St & Pennsylvania Ave NW,W00190,Member,2012
351,7/13/2012 19:20,7/13/2012 19:25,31607,14th & D St SE,31601,19th & East Capitol St SE,W00329,Member,2012
903,7/13/2012 19:27,7/13/2012 19:42,31108,4th & M St SW,31230,Metro Center / 12th & G St NW,W20095,Member,2012
251,7/13/2012 19:28,7/13/2012 19:32,31203,14th & Rhode Island Ave NW,31221,18th & M St NW,W01041,Member,2012
814,7/13/2012 19:28,7/13/2012 19:42,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31206,19th & E Street NW,W00591,Casual,2012
605,7/13/2012 19:30,7/13/2012 19:40,31506,1st & Rhode Island Ave NW,31101,14th & V St NW,W01126,Member,2012
780,7/13/2012 19:36,7/13/2012 19:49,31207,Georgia Ave and Fairmont St NW,31200,Massachusetts Ave & Dupont Circle NW,W00149,Member,2012
245,7/13/2012 19:38,7/13/2012 19:42,31107,Lamont & Mt Pleasant NW,31104,Adams Mill & Columbia Rd NW,W01014,Member,2012
1893,7/13/2012 19:40,7/13/2012 20:12,31628,1st & K St SE,31624,North Capitol St & F St NW,W00626,Member,2012
1176,7/13/2012 19:56,7/13/2012 20:16,31603,1st & M St NE,31502,John McCormack Dr & Michigan Ave NE,W01226,Member,2012
253,7/13/2012 20:20,7/13/2012 20:25,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W01123,Member,2012
1153,7/13/2012 20:35,7/13/2012 20:54,31624,North Capitol St & F St NW,31600,5th & K St NW,W20160,Member,2012
543,7/13/2012 20:37,7/13/2012 20:46,31225,C & O Canal & Wisconsin Ave NW,31234,20th & O St NW / Dupont South,W01046,Member,2012
134,7/13/2012 20:37,7/13/2012 20:40,31039,Wilson Blvd & N Quincy St,31037,Ballston Metro / N Stuart & 9th St N,W20106,Member,2012
617,7/13/2012 20:40,7/13/2012 20:50,31251,12th & L St NW,31251,12th & L St NW,W00540,Member,2012
7938,7/13/2012 20:46,7/13/2012 22:59,31109,7th & T St NW,31239,Rhode Island & Connecticut Ave NW,W01143,Casual,2012
500,7/13/2012 21:00,7/13/2012 21:09,31214,17th & Corcoran St NW,31245,7th & R St NW / Shaw Library,W00553,Member,2012
898,7/13/2012 21:15,7/13/2012 21:30,31116,California St & Florida Ave NW,31105,14th & Harvard St NW,W01005,Casual,2012
2366,7/13/2012 21:18,7/13/2012 21:57,31228,8th & H St NW,31116,California St & Florida Ave NW,W00538,Casual,2012
663,7/13/2012 21:25,7/13/2012 21:36,31600,5th & K St NW,31624,North Capitol St & F St NW,W01246,Member,2012
868,7/13/2012 21:26,7/13/2012 21:40,31201,15th & P St NW,31103,16th & Harvard St NW,W00550,Member,2012
404,7/13/2012 21:27,7/13/2012 21:34,31212,21st & M St NW,31200,Massachusetts Ave & Dupont Circle NW,W00536,Member,2012
607,7/13/2012 21:50,7/13/2012 22:00,31223,Convention Center / 7th & M St NW,31207,Georgia Ave and Fairmont St NW,W01295,Member,2012
703,7/13/2012 22:38,7/13/2012 22:50,31214,17th & Corcoran St NW,31104,Adams Mill & Columbia Rd NW,W00996,Casual,2012
353,7/13/2012 22:42,7/13/2012 22:48,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31302,Wisconsin Ave & Newark St NW,W01279,Member,2012
1542,7/13/2012 22:53,7/13/2012 23:18,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31223,Convention Center / 7th & M St NW,W01364,Casual,2012
336,7/13/2012 23:02,7/13/2012 23:08,31001,18th & Eads St.,31002,20th & Crystal Dr,W00013,Member,2012
1107,7/13/2012 23:07,7/13/2012 23:25,31211,Kennedy Center,31229,New Hampshire Ave & T St NW,W20156,Member,2012
501,7/13/2012 23:07,7/13/2012 23:16,31208,M St & New Jersey Ave SE,31608,8th & Eye St SE / Barracks Row,W00136,Member,2012
356,7/13/2012 23:09,7/13/2012 23:15,31106,Calvert & Biltmore St NW,31104,Adams Mill & Columbia Rd NW,W01154,Member,2012
1238,7/13/2012 23:16,7/13/2012 23:36,31104,Adams Mill & Columbia Rd NW,31109,7th & T St NW,W01271,Casual,2012
247,7/13/2012 23:18,7/13/2012 23:22,31113,Columbia Rd & Belmont St NW,31229,New Hampshire Ave & T St NW,W01409,Member,2012
381,7/13/2012 23:40,7/13/2012 23:47,31508,Gallaudet / 8th St & Florida Ave NE,31614,11th & H St NE,W00930,Casual,2012
1575,7/14/2012 0:00,7/14/2012 0:27,31103,16th & Harvard St NW,31105,14th & Harvard St NW,W00017,Member,2012
435,7/14/2012 0:16,7/14/2012 0:23,31023,Fairfax Dr & Wilson Blvd,31037,Ballston Metro / N Stuart & 9th St N,W01217,Member,2012
1254,7/14/2012 2:32,7/14/2012 2:52,31101,14th & V St NW,31208,M St & New Jersey Ave SE,W01346,Member,2012
144,7/14/2012 2:58,7/14/2012 3:00,31001,18th & Eads St.,31008,12th & Army Navy Dr,W01216,Member,2012
1568,7/14/2012 8:02,7/14/2012 8:28,31110,20th St & Florida Ave NW,31108,4th & M St SW,W20009,Member,2012
3234,7/14/2012 8:30,7/14/2012 9:24,31017,Wilson Blvd & N Uhle St,31247,Jefferson Dr & 14th St SW,W01383,Casual,2012
186,7/14/2012 8:34,7/14/2012 8:38,31251,12th & L St NW,31238,14th & G St NW,W01284,Member,2012
457,7/14/2012 8:48,7/14/2012 8:55,31619,Lincoln Park / 13th & East Capitol St NE ,31625,3rd & G St SE,w00583,Casual,2012
652,7/14/2012 9:02,7/14/2012 9:13,31102,11th & Kenyon St NW,31214,17th & Corcoran St NW,W00256,Member,2012
957,7/14/2012 9:27,7/14/2012 9:43,31400,Georgia & New Hampshire Ave NW,31205,21st & I St NW,W00417,Member,2012
1536,7/14/2012 9:56,7/14/2012 10:21,31206,19th & E Street NW,31006,S Joyce & Army Navy Dr,W01217,Member,2012
1345,7/14/2012 10:01,7/14/2012 10:24,31604,3rd & H St NW,31253,19th & K St NW,W20147,Casual,2012
1185,7/14/2012 10:03,7/14/2012 10:22,31401,14th St & Spring Rd NW,31223,Convention Center / 7th & M St NW,W00632,Member,2012
151,7/14/2012 10:16,7/14/2012 10:18,31602,Park Rd & Holmead Pl NW,31401,14th St & Spring Rd NW,W01087,Casual,2012
766,7/14/2012 10:19,7/14/2012 10:32,31223,Convention Center / 7th & M St NW,31223,Convention Center / 7th & M St NW,W00086,Member,2012
328,7/14/2012 10:42,7/14/2012 10:47,31612,D St & Maryland Ave NE,31610,Eastern Market / 7th & North Carolina Ave SE,W20093,Member,2012
750,7/14/2012 10:42,7/14/2012 10:55,31617,Bladensburg Rd & Benning Rd NE,31610,Eastern Market / 7th & North Carolina Ave SE,W00923,Member,2012
930,7/14/2012 10:48,7/14/2012 11:04,31241,Thomas Circle,31217,USDA / 12th & Independence Ave SW,W01212,Casual,2012
423,7/14/2012 10:52,7/14/2012 10:59,31252,21st St & Pennsylvania Ave NW,31204,20th & E St NW,W00752,Casual,2012
676,7/14/2012 11:03,7/14/2012 11:15,31247,Jefferson Dr & 14th St SW,31628,1st & K St SE,W00067,Member,2012
860,7/14/2012 11:07,7/14/2012 11:21,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31605,3rd & D St SE,W01460,Member,2012
4007,7/14/2012 11:08,7/14/2012 12:15,31201,15th & P St NW,31623,Columbus Circle / Union Station,W01459,Casual,2012
2668,7/14/2012 11:10,7/14/2012 11:55,31023,Fairfax Dr & Wilson Blvd,31200,Massachusetts Ave & Dupont Circle NW,W00253,Casual,2012
756,7/14/2012 11:21,7/14/2012 11:33,31223,Convention Center / 7th & M St NW,31101,14th & V St NW,W00086,Member,2012
3063,7/14/2012 11:29,7/14/2012 12:20,31110,20th St & Florida Ave NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20085,Casual,2012
347,7/14/2012 11:31,7/14/2012 11:37,31116,California St & Florida Ave NW,31214,17th & Corcoran St NW,W00969,Member,2012
5228,7/14/2012 11:34,7/14/2012 13:01,31256,10th & E St NW,31249,Jefferson Memorial,W00848,Casual,2012
658,7/14/2012 11:42,7/14/2012 11:53,31201,15th & P St NW,31104,Adams Mill & Columbia Rd NW,W01465,Member,2012
241,7/14/2012 11:46,7/14/2012 11:50,31103,16th & Harvard St NW,31101,14th & V St NW,W00873,Member,2012
1004,7/14/2012 11:46,7/14/2012 12:03,31024,Virginia Square Metro / N Monroe St & 9th St N,31027,Key Blvd & N Quinn St,W00093,Member,2012
1249,7/14/2012 11:53,7/14/2012 12:14,31602,Park Rd & Holmead Pl NW,31234,20th & O St NW / Dupont South,W00482,Member,2012
1243,7/14/2012 12:00,7/14/2012 12:21,31604,3rd & H St NW,31204,20th & E St NW,W01305,Member,2012
